,latitude,longitude,acq_date
19839,-32.556999999999995,150.209,5/01/2020
19840,-32.601,150.661,5/01/2020
19841,-32.603,150.68,5/01/2020
19842,-32.605,150.7,5/01/2020
19843,-32.566,150.189,5/01/2020
19844,-32.585,150.376,5/01/2020
19845,-32.586999999999996,150.392,5/01/2020
19846,-32.631,150.838,5/01/2020
19847,-32.643,150.836,5/01/2020
19848,-32.591,150.203,5/01/2020
19849,-32.671,150.872,5/01/2020
19850,-32.675,150.91299999999998,5/01/2020
19851,-32.677,150.933,5/01/2020
19852,-32.662,150.866,5/01/2020
19853,-32.668,150.92700000000002,5/01/2020
19854,-32.674,150.865,5/01/2020
19855,-32.678000000000004,150.906,5/01/2020
19856,-32.68,150.92700000000002,5/01/2020
19857,-32.624,150.209,5/01/2020
19858,-32.652,150.135,5/01/2020
19859,-32.653,150.15200000000002,5/01/2020
19860,-32.655,150.16899999999998,5/01/2020
19861,-32.657,150.187,5/01/2020
19862,-32.7,150.066,5/01/2020
19863,-29.076,150.789,5/01/2020
19864,-29.076999999999998,150.806,5/01/2020
19865,-29.087,150.787,5/01/2020
19866,-29.089000000000002,150.804,5/01/2020
19867,-29.1,150.803,5/01/2020
19868,-29.406,152.142,5/01/2020
19869,-29.408,152.164,5/01/2020
19870,-29.066,150.80700000000002,5/01/2020
19871,-29.97,151.003,5/01/2020
19872,-30.074,151.311,5/01/2020
19873,-30.086,151.309,5/01/2020
19874,-30.078000000000003,151.304,5/01/2020
19875,-30.439,151.341,5/01/2020
19876,-30.451,151.339,5/01/2020
19877,-30.454,151.36,5/01/2020
19878,-30.443,151.334,5/01/2020
19879,-30.445,151.35399999999998,5/01/2020
19880,-30.455,151.333,5/01/2020
19881,-30.456999999999997,151.35399999999998,5/01/2020
19882,-30.449,151.02100000000002,5/01/2020
19883,-13.158,130.36,5/01/2020
19884,-31.031,123.661,5/01/2020
19885,-31.029,123.647,5/01/2020
19886,-30.905,123.459,5/01/2020
19887,-30.85,123.336,5/01/2020
19888,-30.85,123.34299999999999,5/01/2020
19889,-30.837,123.319,5/01/2020
19890,-30.836,123.306,5/01/2020
19891,-21.866,119.45200000000001,5/01/2020
19892,-21.864,119.44,5/01/2020
19893,-21.855999999999998,119.45299999999999,5/01/2020
19894,-21.854,119.44200000000001,5/01/2020
19895,-21.846,119.455,5/01/2020
19896,-21.814,119.456,5/01/2020
19897,-21.813000000000002,119.444,5/01/2020
19898,-21.811,119.43299999999999,5/01/2020
19899,-17.287,133.266,5/01/2020
19900,-17.281,133.27200000000002,5/01/2020
19901,-15.59,133.238,5/01/2020
19902,-14.114,129.855,5/01/2020
19903,-14.912,132.499,5/01/2020
19904,-32.452,122.005,5/01/2020
19905,-30.495,115.42399999999999,5/01/2020
19906,-31.906999999999996,121.556,5/01/2020
19907,-32.209,123.32700000000001,5/01/2020
19908,-32.21,123.34,5/01/2020
19909,-32.291,123.25299999999999,5/01/2020
19910,-32.361999999999995,123.61,5/01/2020
19911,-32.374,123.62200000000001,5/01/2020
19912,-32.451,121.993,5/01/2020
19913,-32.473,121.941,5/01/2020
19914,-32.444,121.318,5/01/2020
19915,-32.562,122.07600000000001,5/01/2020
19916,-32.564,122.015,5/01/2020
19917,-32.566,122.02600000000001,5/01/2020
19918,-32.571999999999996,122.001,5/01/2020
19919,-32.574,122.01299999999999,5/01/2020
19920,-32.577,121.964,5/01/2020
19921,-32.579,121.976,5/01/2020
19922,-32.58,121.988,5/01/2020
19923,-32.586999999999996,121.963,5/01/2020
19924,-32.588,121.97399999999999,5/01/2020
19925,-32.59,121.986,5/01/2020
19926,-32.927,123.67200000000001,5/01/2020
19927,-32.728,121.236,5/01/2020
19928,-34.382,150.375,5/01/2020
19929,-34.379,150.371,5/01/2020
19930,-34.361999999999995,150.005,5/01/2020
19931,-34.33,150.32299999999998,5/01/2020
19932,-34.332,150.281,5/01/2020
19933,-34.33,149.96,5/01/2020
19934,-34.3,150.22799999999998,5/01/2020
19935,-34.312,149.958,5/01/2020
19936,-34.297,149.914,5/01/2020
19937,-34.326,150.315,5/01/2020
19938,-34.328,150.273,5/01/2020
19939,-34.328,149.951,5/01/2020
19940,-34.31,149.95,5/01/2020
19941,-34.293,149.951,5/01/2020
19942,-34.295,149.906,5/01/2020
19943,-34.244,150.25799999999998,5/01/2020
19944,-34.258,150.259,5/01/2020
19945,-32.547,150.377,5/01/2020
19946,-32.549,150.332,5/01/2020
19947,-32.537,150.252,5/01/2020
19948,-32.539,150.21200000000002,5/01/2020
19949,-32.556,150.411,5/01/2020
19950,-32.558,150.36700000000002,5/01/2020
19951,-32.532,150.245,5/01/2020
19952,-31.726,151.828,5/01/2020
19953,-31.726999999999997,151.821,5/01/2020
19954,-31.588,152.096,5/01/2020
19955,-31.59,152.065,5/01/2020
19956,-31.588,152.092,5/01/2020
19957,-31.59,152.06,5/01/2020
19958,-31.573,151.447,5/01/2020
19959,-31.576,151.438,5/01/2020
19960,-31.561,151.438,5/01/2020
19961,-31.539,151.298,5/01/2020
19962,-31.541999999999998,151.265,5/01/2020
19963,-31.526,151.265,5/01/2020
19964,-31.461,151.762,5/01/2020
19965,-31.463,151.733,5/01/2020
19966,-31.463,151.75799999999998,5/01/2020
19967,-31.465999999999998,151.72799999999998,5/01/2020
19968,-30.869,151.026,5/01/2020
19969,-30.853,151.023,5/01/2020
19970,-30.874000000000002,151.019,5/01/2020
19971,-30.858,151.018,5/01/2020
19972,-33.847,150.386,5/01/2020
19973,-30.462,151.336,5/01/2020
19974,-30.464000000000002,151.30200000000002,5/01/2020
19975,-30.445999999999998,151.336,5/01/2020
19976,-30.451999999999998,151.029,5/01/2020
19977,-30.458000000000002,151.026,5/01/2020
19978,-30.089000000000002,151.315,5/01/2020
19979,-30.092,151.282,5/01/2020
19980,-30.074,151.313,5/01/2020
19981,-30.078000000000003,151.308,5/01/2020
19982,-29.976999999999997,150.989,5/01/2020
19983,-29.459,152.134,5/01/2020
19984,-29.456999999999997,152.129,5/01/2020
19985,-29.443,152.129,5/01/2020
19986,-29.412,152.15200000000002,5/01/2020
19987,-29.414,152.125,5/01/2020
19988,-29.398000000000003,152.149,5/01/2020
19989,-29.377,152.22799999999998,5/01/2020
19990,-29.379,152.201,5/01/2020
19991,-29.373,152.22,5/01/2020
19992,-29.083000000000002,150.803,5/01/2020
19993,-29.085,150.768,5/01/2020
19994,-26.535,150.666,5/01/2020
19995,-26.523000000000003,150.66,5/01/2020
19996,-25.43,149.21,5/01/2020
19997,-25.433000000000003,149.171,5/01/2020
19998,-25.445,149.165,5/01/2020
19999,-25.425,149.203,5/01/2020
20000,-25.428,149.164,5/01/2020
20001,-25.394000000000002,149.16,5/01/2020
20002,-25.406999999999996,149.157,5/01/2020
20003,-20.488000000000003,148.68,5/01/2020
20004,-20.480999999999998,148.672,5/01/2020
20005,-20.464000000000002,148.671,5/01/2020
20006,-30.546,150.97,5/01/2020
20007,-33.830999999999996,150.38299999999998,5/01/2020
20008,-33.844,150.38,5/01/2020
20009,-33.847,150.334,5/01/2020
20010,-33.827,150.378,5/01/2020
20011,-33.208,150.30100000000002,5/01/2020
20012,-33.183,150.121,5/01/2020
20013,-33.168,150.076,5/01/2020
20014,-33.166,150.071,5/01/2020
20015,-32.678000000000004,150.916,5/01/2020
20016,-32.658,150.989,5/01/2020
20017,-32.665,150.983,5/01/2020
20018,-32.603,150.67,5/01/2020
20019,-32.574,150.588,5/01/2020
20020,-32.596,150.665,5/01/2020
20021,-32.568000000000005,150.584,5/01/2020
20022,-32.564,150.376,5/01/2020
20023,-32.693000000000005,124.212,5/01/2020
20024,-36.025999999999996,136.92,5/01/2020
20025,-36.053000000000004,136.716,5/01/2020
20026,-36.044000000000004,136.714,5/01/2020
20027,-35.981,137.03799999999998,5/01/2020
20028,-35.983000000000004,137.02700000000002,5/01/2020
20029,-35.984,137.016,5/01/2020
20030,-35.943000000000005,137.111,5/01/2020
20031,-35.945,137.1,5/01/2020
20032,-35.929,136.614,5/01/2020
20033,-35.93,136.60299999999998,5/01/2020
20034,-35.92,136.612,5/01/2020
20035,-35.921,136.601,5/01/2020
20036,-35.923,136.59,5/01/2020
20037,-33.208,150.306,5/01/2020
20038,-35.909,136.622,5/01/2020
20039,-35.911,136.611,5/01/2020
20040,-35.912,136.599,5/01/2020
20041,-35.914,136.588,5/01/2020
20042,-35.915,136.576,5/01/2020
20043,-35.903,136.597,5/01/2020
20044,-35.904,136.586,5/01/2020
20045,-35.906,136.57399999999998,5/01/2020
20046,-35.895,136.584,5/01/2020
20047,-35.897,136.57299999999998,5/01/2020
20048,-35.898,136.561,5/01/2020
20049,-33.211,150.296,5/01/2020
20050,-35.846,136.614,5/01/2020
20051,-35.75,136.64700000000002,5/01/2020
20052,-35.751999999999995,136.636,5/01/2020
20053,-35.66,137.24,5/01/2020
20054,-35.661,137.22899999999998,5/01/2020
20055,-35.650999999999996,137.238,5/01/2020
20056,-35.634,137.22299999999998,5/01/2020
20057,-35.635999999999996,137.21200000000002,5/01/2020
20058,-32.707,150.069,5/01/2020
20059,-32.69,124.26299999999999,5/01/2020
20060,-33.845,150.379,5/01/2020
20061,-33.857,150.332,5/01/2020
20062,-33.816,150.415,5/01/2020
20063,-33.849000000000004,150.375,5/01/2020
20064,-33.82,150.41299999999998,5/01/2020
20065,-36.029,136.951,5/01/2020
20066,-36.031,136.939,5/01/2020
20067,-36.032,136.928,5/01/2020
20068,-19.925,144.368,5/01/2020
20069,-19.9,144.404,5/01/2020
20070,-19.807000000000002,144.42600000000002,5/01/2020
20071,-19.805999999999997,144.421,5/01/2020
20072,-19.816,143.746,5/01/2020
20073,-19.823,143.711,5/01/2020
20074,-19.8,143.74200000000002,5/01/2020
20075,-19.807000000000002,143.707,5/01/2020
20076,-19.784000000000002,143.738,5/01/2020
20077,-19.791,143.703,5/01/2020
20078,-19.775,143.69899999999998,5/01/2020
20079,-19.759,143.695,5/01/2020
20080,-19.811,143.74,5/01/2020
20081,-19.817999999999998,143.705,5/01/2020
20082,-19.795,143.736,5/01/2020
20083,-19.802,143.701,5/01/2020
20084,-19.779,143.732,5/01/2020
20085,-19.785999999999998,143.697,5/01/2020
20086,-19.77,143.69299999999998,5/01/2020
20087,-19.432000000000002,143.375,5/01/2020
20088,-18.214000000000002,143.019,5/01/2020
20089,-18.205,142.982,5/01/2020
20090,-18.206,143.01,5/01/2020
20091,-17.096,144.18200000000002,5/01/2020
20092,-17.098,144.178,5/01/2020
20093,-15.955,142.55200000000002,5/01/2020
20094,-15.949000000000002,142.546,5/01/2020
20095,-16.89,128.10399999999998,5/01/2020
20096,-15.017000000000001,133.251,5/01/2020
20097,-15.019,133.24200000000002,5/01/2020
20098,-12.753,136.344,5/01/2020
20099,-12.755,136.33,5/01/2020
20100,-13.151,130.334,5/01/2020
20101,-13.152999999999999,130.32399999999998,5/01/2020
20102,-13.142000000000001,130.333,5/01/2020
20103,-20.151,144.08,5/01/2020
20104,-32.614000000000004,122.086,5/01/2020
20105,-33.21,123.727,5/01/2020
20106,-33.204,123.71700000000001,5/01/2020
20107,-32.929,123.65100000000001,5/01/2020
20108,-33.235,122.235,5/01/2020
20109,-32.742,124.11,5/01/2020
20110,-32.728,124.14299999999999,5/01/2020
20111,-32.54,123.402,5/01/2020
20112,-32.524,123.397,5/01/2020
20113,-32.533,123.39200000000001,5/01/2020
20114,-32.516999999999996,123.387,5/01/2020
20115,-32.371,123.634,5/01/2020
20116,-32.437,123.15299999999999,5/01/2020
20117,-32.384,123.634,5/01/2020
20118,-32.368,123.62899999999999,5/01/2020
20119,-32.575,122.255,5/01/2020
20120,-32.62,122.06200000000001,5/01/2020
20121,-32.626999999999995,122.03,5/01/2020
20122,-32.598,122.089,5/01/2020
20123,-32.605,122.057,5/01/2020
20124,-32.613,122.02600000000001,5/01/2020
20125,-32.578,122.24700000000001,5/01/2020
20126,-32.621,122.054,5/01/2020
20127,-32.628,122.023,5/01/2020
20128,-32.599000000000004,122.081,5/01/2020
20129,-32.607,122.04899999999999,5/01/2020
20130,-32.614000000000004,122.01799999999999,5/01/2020
20131,-32.585,122.07600000000001,5/01/2020
20132,-32.592,122.045,5/01/2020
20133,-32.599000000000004,122.014,5/01/2020
20134,-32.606,121.98200000000001,5/01/2020
20135,-32.613,121.95100000000001,5/01/2020
20136,-32.293,123.255,5/01/2020
20137,-32.57,122.072,5/01/2020
20138,-32.577,122.04,5/01/2020
20139,-32.585,122.009,5/01/2020
20140,-32.592,121.978,5/01/2020
20141,-32.259,123.32600000000001,5/01/2020
20142,-32.268,123.288,5/01/2020
20143,-32.277,123.25,5/01/2020
20144,-32.57,122.00399999999999,5/01/2020
20145,-32.584,121.94200000000001,5/01/2020
20146,-32.743,121.236,5/01/2020
20147,-32.27,123.325,5/01/2020
20148,-32.279,123.287,5/01/2020
20149,-32.288000000000004,123.24799999999999,5/01/2020
20150,-32.566,122.031,5/01/2020
20151,-32.573,122.0,5/01/2020
20152,-32.58,121.969,5/01/2020
20153,-32.741,121.23,5/01/2020
20154,-32.478,121.936,5/01/2020
20155,-32.449,121.994,5/01/2020
20156,-32.679,120.976,5/01/2020
20157,-32.688,120.971,5/01/2020
20158,-32.45,121.98700000000001,5/01/2020
20159,-32.464,121.37200000000001,5/01/2020
20160,-32.45,121.368,5/01/2020
20161,-32.435,121.301,5/01/2020
20162,-32.421,121.29700000000001,5/01/2020
20163,-32.426,121.321,5/01/2020
20164,-32.431999999999995,121.29299999999999,5/01/2020
20165,-32.048,121.633,5/01/2020
20166,-32.042,121.65899999999999,5/01/2020
20167,-32.006,121.615,5/01/2020
20168,-32.013000000000005,121.584,5/01/2020
20169,-32.006,121.60700000000001,5/01/2020
20170,-32.013000000000005,121.57600000000001,5/01/2020
20171,-31.912,121.545,5/01/2020
20172,-31.930999999999997,121.39,5/01/2020
20173,-31.938000000000002,121.361,5/01/2020
20174,-31.916999999999998,121.38600000000001,5/01/2020
20175,-31.913,121.54,5/01/2020
20176,-31.932,121.38600000000001,5/01/2020
20177,-31.938000000000002,121.35700000000001,5/01/2020
20178,-31.916999999999998,121.382,5/01/2020
20179,-31.848000000000003,121.488,5/01/2020
20180,-31.846999999999998,121.48,5/01/2020
20181,-31.087,123.84299999999999,5/01/2020
20182,-31.07,123.837,5/01/2020
20183,-31.086,123.834,5/01/2020
20184,-31.069000000000003,123.82799999999999,5/01/2020
20185,-30.859,123.323,5/01/2020
20186,-30.842,123.31700000000001,5/01/2020
20187,-30.838,123.30799999999999,5/01/2020
20188,-36.015,149.91899999999998,5/01/2020
20189,-35.991,149.909,5/01/2020
20190,-35.927,149.784,5/01/2020
20191,-35.912,149.906,5/01/2020
20192,-35.925,149.77700000000002,5/01/2020
20193,-35.931,149.612,5/01/2020
20194,-35.869,150.11,5/01/2020
20195,-35.858000000000004,150.108,5/01/2020
20196,-35.835,150.009,5/01/2020
20197,-35.836999999999996,149.99200000000002,5/01/2020
20198,-35.853,149.835,5/01/2020
20199,-35.833,149.79,5/01/2020
20200,-35.804,149.964,5/01/2020
20201,-35.793,149.96200000000002,5/01/2020
20202,-35.834,147.621,5/01/2020
20203,-35.836,147.599,5/01/2020
20204,-35.821,147.618,5/01/2020
20205,-35.823,147.596,5/01/2020
20206,-35.809,147.61700000000002,5/01/2020
20207,-35.579,148.45,5/01/2020
20208,-35.580999999999996,148.429,5/01/2020
20209,-35.567,148.44799999999998,5/01/2020
20210,-35.569,148.42600000000002,5/01/2020
20211,-33.961,150.98,5/01/2020
20212,-32.646,150.156,5/01/2020
20213,-32.61,150.20600000000002,5/01/2020
20214,-32.611999999999995,150.201,5/01/2020
20215,-32.55,150.382,5/01/2020
20216,-32.539,150.394,5/01/2020
20217,-32.54,150.381,5/01/2020
20218,-32.525,150.24200000000002,5/01/2020
20219,-32.527,150.22799999999998,5/01/2020
20220,-32.528,150.215,5/01/2020
20221,-32.516,150.226,5/01/2020
20222,-32.518,150.213,5/01/2020
20223,-32.52,150.19899999999998,5/01/2020
20224,-32.519,150.22,5/01/2020
20225,-32.52,150.207,5/01/2020
20226,-32.509,150.219,5/01/2020
20227,-32.51,150.205,5/01/2020
20228,-32.009,151.41299999999998,5/01/2020
20229,-31.125999999999998,150.597,5/01/2020
20230,-30.528000000000002,150.845,5/01/2020
20231,-30.529,150.833,5/01/2020
20232,-30.525,150.839,5/01/2020
20233,-30.516,150.83700000000002,5/01/2020
20234,-30.09,151.306,5/01/2020
20235,-30.092,151.295,5/01/2020
20236,-30.081,151.305,5/01/2020
20237,-30.081999999999997,151.293,5/01/2020
20238,-29.978,151.013,5/01/2020
20239,-29.98,151.002,5/01/2020
20240,-30.089000000000002,150.102,5/01/2020
20241,-29.97,151.0,5/01/2020
20242,-29.959,151.01,5/01/2020
20243,-29.961,150.998,5/01/2020
20244,-29.956,151.003,5/01/2020
20245,-29.373,152.214,5/01/2020
20246,-29.364,152.21200000000002,5/01/2020
20247,-29.256,152.138,5/01/2020
20248,-29.246,152.136,5/01/2020
20249,-29.118000000000002,150.80700000000002,5/01/2020
20250,-29.109,150.806,5/01/2020
20251,-29.11,150.79399999999998,5/01/2020
20252,-29.098000000000003,150.816,5/01/2020
20253,-29.099,150.804,5/01/2020
20254,-29.101,150.793,5/01/2020
20255,-29.088,150.814,5/01/2020
20256,-29.09,150.80200000000002,5/01/2020
20257,-29.090999999999998,150.791,5/01/2020
20258,-29.08,150.80100000000002,5/01/2020
20259,-29.081999999999997,150.789,5/01/2020
20260,-29.070999999999998,150.799,5/01/2020
20261,-29.072,150.78799999999998,5/01/2020
20262,-29.066999999999997,150.793,5/01/2020
20263,-29.069000000000003,150.781,5/01/2020
20264,-29.055999999999997,150.803,5/01/2020
20265,-29.058000000000003,150.791,5/01/2020
20266,-28.916,151.73,5/01/2020
20267,-28.480999999999998,152.425,5/01/2020
20268,-26.531999999999996,150.681,5/01/2020
20269,-26.534000000000002,150.67,5/01/2020
20270,-26.535,150.66,5/01/2020
20271,-26.525,150.66899999999998,5/01/2020
20272,-26.526,150.658,5/01/2020
20273,-26.526999999999997,150.64700000000002,5/01/2020
20274,-26.519000000000002,150.662,5/01/2020
20275,-26.521,150.651,5/01/2020
20276,-26.51,150.66,5/01/2020
20277,-25.439,149.189,5/01/2020
20278,-25.44,149.17700000000002,5/01/2020
20279,-25.441999999999997,149.165,5/01/2020
20280,-25.426,149.211,5/01/2020
20281,-25.428,149.19899999999998,5/01/2020
20282,-25.429000000000002,149.187,5/01/2020
20283,-25.43,149.175,5/01/2020
20284,-32.717,150.061,5/01/2020
20285,-25.424,149.217,5/01/2020
20286,-25.425,149.205,5/01/2020
20287,-25.427,149.19299999999998,5/01/2020
20288,-25.428,149.181,5/01/2020
20289,-25.43,149.17,5/01/2020
20290,-25.430999999999997,149.158,5/01/2020
20291,-25.414,149.215,5/01/2020
20292,-25.416999999999998,149.192,5/01/2020
20293,-25.423000000000002,149.144,5/01/2020
20294,-25.425,149.132,5/01/2020
20295,-25.4,149.249,5/01/2020
20296,-25.413,149.143,5/01/2020
20297,-25.401999999999997,149.153,5/01/2020
20298,-25.38,149.246,5/01/2020
20299,-25.391,149.16299999999998,5/01/2020
20300,-24.947,149.47299999999998,5/01/2020
20301,-24.639,151.525,5/01/2020
20302,-24.616,151.491,5/01/2020
20303,-24.607,151.49,5/01/2020
20304,-24.598000000000003,151.488,5/01/2020
20305,-24.886999999999997,147.755,5/01/2020
20306,-24.026999999999997,151.696,5/01/2020
20307,-24.645,146.65200000000002,5/01/2020
20308,-24.633000000000003,146.651,5/01/2020
20309,-24.635,146.634,5/01/2020
20310,-24.636,146.645,5/01/2020
20311,-21.605999999999998,148.703,5/01/2020
20312,-21.607,148.692,5/01/2020
20313,-21.598000000000003,148.69,5/01/2020
20314,-21.143,148.814,5/01/2020
20315,-20.439,148.439,5/01/2020
20316,-20.143,144.072,5/01/2020
20317,-19.949,144.436,5/01/2020
20318,-19.951,144.417,5/01/2020
20319,-19.948,144.431,5/01/2020
20320,-19.934,144.329,5/01/2020
20321,-19.917,144.36700000000002,5/01/2020
20322,-19.919,144.34799999999998,5/01/2020
20323,-19.904,144.366,5/01/2020
20324,-19.906,144.346,5/01/2020
20325,-19.909000000000002,144.326,5/01/2020
20326,-19.894000000000002,144.344,5/01/2020
20327,-19.896,144.32399999999998,5/01/2020
20328,-19.898,144.304,5/01/2020
20329,-19.881,144.342,5/01/2020
20330,-19.883,144.32299999999998,5/01/2020
20331,-19.891,144.357,5/01/2020
20332,-19.894000000000002,144.33700000000002,5/01/2020
20333,-19.896,144.31799999999998,5/01/2020
20334,-19.881,144.336,5/01/2020
20335,-19.774,144.5,5/01/2020
20336,-19.772000000000002,144.494,5/01/2020
20337,-19.817,143.72799999999998,5/01/2020
20338,-19.804000000000002,143.726,5/01/2020
20339,-19.79,143.725,5/01/2020
20340,-19.77,143.694,5/01/2020
20341,-19.754,143.714,5/01/2020
20342,-19.648,144.56799999999998,5/01/2020
20343,-18.948,143.852,5/01/2020
20344,-18.95,143.847,5/01/2020
20345,-18.861,143.816,5/01/2020
20346,-18.863,143.795,5/01/2020
20347,-18.863,143.81,5/01/2020
20348,-18.865,143.78799999999998,5/01/2020
20349,-18.375,145.346,5/01/2020
20350,-18.34,145.342,5/01/2020
20351,-18.329,145.34,5/01/2020
20352,-18.32,145.333,5/01/2020
20353,-18.199,144.053,5/01/2020
20354,-18.052,144.78,5/01/2020
20355,-18.054000000000002,144.763,5/01/2020
20356,-17.741,145.20600000000002,5/01/2020
20357,-17.621,143.886,5/01/2020
20358,-17.534000000000002,143.368,5/01/2020
20359,-17.538,143.363,5/01/2020
20360,-17.122,144.16,5/01/2020
20361,-17.11,144.159,5/01/2020
20362,-17.023,144.01,5/01/2020
20363,-17.021,144.003,5/01/2020
20364,-16.634,145.116,5/01/2020
20365,-16.628,141.47899999999998,5/01/2020
20366,-16.629,141.474,5/01/2020
20367,-16.563,141.525,5/01/2020
20368,-16.566,141.496,5/01/2020
20369,-16.565,141.518,5/01/2020
20370,-25.432,149.164,5/01/2020
20371,-32.719,150.069,5/01/2020
20372,-32.72,150.055,5/01/2020
20373,-32.71,150.053,5/01/2020
20374,-32.711999999999996,150.039,5/01/2020
20375,-32.695,150.093,5/01/2020
20376,-32.696999999999996,150.079,5/01/2020
20377,-32.702,150.037,5/01/2020
20378,-32.703,150.023,5/01/2020
20379,-32.685,150.092,5/01/2020
20380,-32.686,150.078,5/01/2020
20381,-32.688,150.064,5/01/2020
20382,-32.691,150.036,5/01/2020
20383,-32.693000000000005,150.02200000000002,5/01/2020
20384,-32.676,150.076,5/01/2020
20385,-32.678000000000004,150.062,5/01/2020
20386,-32.679,150.048,5/01/2020
20387,-32.681,150.034,5/01/2020
20388,-32.654,150.185,5/01/2020
20389,-32.655,150.171,5/01/2020
20390,-32.668,150.06,5/01/2020
20391,-32.669000000000004,150.047,5/01/2020
20392,-32.643,150.183,5/01/2020
20393,-32.645,150.17,5/01/2020
20394,-33.228,122.258,5/01/2020
20395,-33.23,122.236,5/01/2020
20396,-32.968,123.69200000000001,5/01/2020
20397,-32.544000000000004,123.38600000000001,5/01/2020
20398,-32.532,123.384,5/01/2020
20399,-32.639,122.06299999999999,5/01/2020
20400,-32.641,122.041,5/01/2020
20401,-32.643,122.01799999999999,5/01/2020
20402,-32.644,121.99600000000001,5/01/2020
20403,-32.646,121.973,5/01/2020
20404,-32.608000000000004,122.279,5/01/2020
20405,-32.624,122.083,5/01/2020
20406,-32.626,122.061,5/01/2020
20407,-32.628,122.039,5/01/2020
20408,-32.63,122.01700000000001,5/01/2020
20409,-32.632,121.994,5/01/2020
20410,-32.635,121.949,5/01/2020
20411,-32.510999999999996,123.39399999999999,5/01/2020
20412,-32.637,122.079,5/01/2020
20413,-32.639,122.057,5/01/2020
20414,-32.641,122.035,5/01/2020
20415,-32.643,122.012,5/01/2020
20416,-32.645,121.99,5/01/2020
20417,-32.606,122.274,5/01/2020
20418,-32.624,122.07799999999999,5/01/2020
20419,-32.626,122.056,5/01/2020
20420,-32.628,122.03299999999999,5/01/2020
20421,-32.63,122.01100000000001,5/01/2020
20422,-32.632,121.988,5/01/2020
20423,-32.635999999999996,121.943,5/01/2020
20424,-32.611,122.07600000000001,5/01/2020
20425,-32.613,122.054,5/01/2020
20426,-32.615,122.03200000000001,5/01/2020
20427,-32.617,122.009,5/01/2020
20428,-32.619,121.98700000000001,5/01/2020
20429,-32.621,121.964,5/01/2020
20430,-32.583,122.249,5/01/2020
20431,-32.599000000000004,122.075,5/01/2020
20432,-32.601,122.053,5/01/2020
20433,-32.603,122.03,5/01/2020
20434,-32.605,122.008,5/01/2020
20435,-32.607,121.985,5/01/2020
20436,-32.486,123.16799999999999,5/01/2020
20437,-32.586,122.073,5/01/2020
20438,-32.588,122.051,5/01/2020
20439,-32.59,122.029,5/01/2020
20440,-32.592,122.006,5/01/2020
20441,-32.594,121.984,5/01/2020
20442,-32.573,122.072,5/01/2020
20443,-32.575,122.05,5/01/2020
20444,-32.577,122.027,5/01/2020
20445,-32.439,123.162,5/01/2020
20446,-32.431999999999995,123.154,5/01/2020
20447,-32.373000000000005,123.63799999999999,5/01/2020
20448,-32.374,123.62,5/01/2020
20449,-32.284,123.26,5/01/2020
20450,-32.286,123.241,5/01/2020
20451,-32.259,123.402,5/01/2020
20452,-32.266,123.331,5/01/2020
20453,-32.266999999999996,123.31299999999999,5/01/2020
20454,-32.271,123.27600000000001,5/01/2020
20455,-32.273,123.258,5/01/2020
20456,-32.441,121.337,5/01/2020
20457,-32.246,123.419,5/01/2020
20458,-32.247,123.40100000000001,5/01/2020
20459,-32.236999999999995,123.381,5/01/2020
20460,-32.241,123.346,5/01/2020
20461,-32.249,123.413,5/01/2020
20462,-32.251,123.395,5/01/2020
20463,-32.263000000000005,123.26899999999999,5/01/2020
20464,-32.265,123.251,5/01/2020
20465,-32.239000000000004,123.39399999999999,5/01/2020
20466,-32.241,123.376,5/01/2020
20467,-32.245,123.34,5/01/2020
20468,-32.229,123.374,5/01/2020
20469,-32.231,123.35600000000001,5/01/2020
20470,-32.041,121.65299999999999,5/01/2020
20471,-32.043,121.647,5/01/2020
20472,-31.921999999999997,121.39,5/01/2020
20473,-31.07,123.82600000000001,5/01/2020
20474,-30.84,123.309,5/01/2020
20475,-19.425,143.33700000000002,5/01/2020
20476,-19.423,143.327,5/01/2020
20477,-19.432000000000002,143.326,5/01/2020
20478,-19.448,143.363,5/01/2020
20479,-19.449,143.373,5/01/2020
20480,-19.79,143.74200000000002,5/01/2020
20481,-19.798,143.731,5/01/2020
20482,-19.799,143.74,5/01/2020
20483,-19.896,144.328,5/01/2020
20484,-19.904,144.317,5/01/2020
20485,-19.910999999999998,144.306,5/01/2020
20486,-19.917,144.344,5/01/2020
20487,-19.949,144.431,5/01/2020
20488,-20.143,144.066,5/01/2020
20489,-20.159000000000002,144.17,5/01/2020
20490,-19.33,138.283,5/01/2020
20491,-19.333,138.30100000000002,5/01/2020
20492,-24.631,146.832,5/01/2020
20493,-24.629,146.651,5/01/2020
20494,-24.88,147.764,5/01/2020
20495,-25.416,149.139,5/01/2020
20496,-25.421999999999997,149.196,5/01/2020
20497,-25.424,149.215,5/01/2020
20498,-25.432,149.175,5/01/2020
20499,-25.434,149.194,5/01/2020
20500,-29.059,150.792,5/01/2020
20501,-29.074,150.79,5/01/2020
20502,-29.09,150.817,5/01/2020
20503,-29.093000000000004,150.812,5/01/2020
20504,-29.108,150.81,5/01/2020
20505,-30.081999999999997,150.112,5/01/2020
20506,-30.474,151.058,5/01/2020
20507,-30.517,150.84,5/01/2020
20508,-30.518,150.835,5/01/2020
20509,-32.551,150.19799999999998,5/01/2020
20510,-32.674,150.062,5/01/2020
20511,-16.364,143.806,5/01/2020
